vru+line	call_id	customer_id	priority	type	date	vru_entry	vru_exit	vru_time	q_start	q_exit	q_time	outcome	ser_start	ser_exit	ser_time	server
AA0214	13460	51277036	2	PS	990207	15:33:17	15:33:23	6	15:33:23	15:33:54	31	AGENT	15:33:53	15:34:22	29	KAZAV
AA0214	13461	0	0	NW	990207	15:41:32	15:41:43	11	0:00:00	0:00:00	0	AGENT	15:41:42	15:42:03	21	BASCH
AA0214	13462	0	0	PS	990207	15:53:20	15:53:30	10	0:00:00	0:00:00	0	AGENT	15:53:29	15:54:32	63	YITZ
AA0214	13463	101030	2	NE	990207	16:00:34	16:00:43	9	16:00:43	16:01:13	30	AGENT	16:00:42	16:02:02	80	AVNI
AA0214	13464	60280260	2	NE	990207	16:07:03	16:07:08	5	16:07:08	16:07:37	29	AGENT	16:07:36	16:10:26	170	NAAMA
AA0214	13465	0	0	PS	990207	16:13:35	16:13:43	8	0:00:00	0:00:00	0	AGENT	16:13:43	16:14:45	62	MIKI
AA0214	13466	0	0	NW	990207	16:17:11	16:17:20	9	16:17:20	16:17:27	7	AGENT	16:17:27	16:17:52	25	IDIT
AA0214	13467	0	0	NW	990207	16:28:05	16:28:29	24	0:00:00	0:00:00	0	AGENT	16:28:28	16:28:46	18	AVNI
AA0214	13468	0	0	PS	990207	16:35:34	16:35:51	17	0:00:00	0:00:00	0	AGENT	16:35:50	16:39:06	196	NAAMA
AA0214	13469	0	0	NW	990207	16:40:16	16:40:26	10	16:40:26	16:40:39	13	AGENT	16:40:38	16:41:32	54	IDIT
AA0214	13470	0	0	NW	990207	16:44:46	16:44:54	8	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13471	0	0	NE	990207	16:53:36	16:53:45	9	0:00:00	0:00:00	0	AGENT	16:53:45	16:55:42	117	MORIAH
AA0214	13472	0	0	NW	990207	17:06:49	17:07:06	17	0:00:00	0:00:00	0	AGENT	17:07:06	17:08:11	65	DARMON
AA0214	13473	0	0	PS	990207	17:14:16	17:14:24	8	0:00:00	0:00:00	0	AGENT	17:14:23	17:15:07	44	BASCH
AA0214	13474	0	0	NW	990207	17:25:07	17:25:27	20	0:00:00	0:00:00	0	AGENT	17:25:26	17:25:51	25	IDIT
AA0214	13475	0	0	NW	990207	17:34:08	17:34:17	9	17:34:17	17:34:30	13	AGENT	17:34:29	17:37:02	153	GELBER
AA0214	13476	0	0	NW	990207	17:44:08	17:44:17	9	17:44:17	17:45:32	75	AGENT	17:45:31	17:45:43	12	BASCH
AA0214	13477	0	0	NW	990207	17:56:34	17:56:44	10	17:56:44	17:57:41	57	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13478	0	0	NW	990207	18:11:48	18:12:02	14	0:00:00	0:00:00	0	AGENT	18:12:01	18:12:08	7	BASCH
AA0214	13479	0	0	PS	990207	18:25:43	18:25:57	14	0:00:00	0:00:00	0	AGENT	18:25:56	18:27:07	71	NAAMA
AA0214	13480	25291774	2	PS	990207	18:44:07	18:44:18	11	18:44:18	18:45:37	79	PHANTOM	18:44:18	18:45:42	84	NO_SERVER
AA0214	13481	0	0	PS	990207	19:09:41	19:09:52	11	0:00:00	0:00:00	0	AGENT	19:09:51	19:10:00	9	NAAMA
AA0214	13482	0	0	PS	990207	19:38:03	19:38:18	15	0:00:00	0:00:00	0	AGENT	19:38:17	19:41:18	181	BENSION
AA0214	13483	0	0	NW	990207	19:58:20	19:58:33	13	0:00:00	0:00:00	0	AGENT	19:58:32	19:59:25	53	MICHAL
AA0214	13484	0	0	PS	990207	20:21:22	20:21:36	14	0:00:00	0:00:00	0	AGENT	20:21:35	20:22:31	56	IDIT
AA0214	13485	0	0	PS	990207	20:43:24	20:43:36	12	0:00:00	0:00:00	0	AGENT	20:43:34	20:46:00	146	ANAT
AA0214	13486	0	0	PS	990207	20:56:35	20:56:48	13	0:00:00	0:00:00	0	AGENT	20:56:47	20:58:01	74	MORIAH
AA0214	13487	0	0	NW	990207	21:07:10	21:07:25	15	0:00:00	0:00:00	0	AGENT	21:07:24	21:07:50	26	IDIT
AA0214	13488	0	0	PS	990207	21:26:38	21:26:51	13	0:00:00	0:00:00	0	AGENT	21:26:50	21:28:18	88	IDIT
AA0214	13489	0	0	NW	990207	21:44:12	21:44:29	17	0:00:00	0:00:00	0	AGENT	21:44:28	21:44:50	22	BENSION
AA0214	13490	25410051	2	PS	990207	22:02:50	22:02:55	5	22:02:55	22:03:32	37	AGENT	22:03:19	22:05:08	109	SHLOMO
AA0214	13491	0	0	NW	990207	22:22:44	22:22:55	11	0:00:00	0:00:00	0	AGENT	22:22:55	22:23:05	10	MICHAL
AA0214	13492	0	0	PS	990207	22:46:23	22:46:32	9	0:00:00	0:00:00	0	AGENT	22:46:31	22:47:29	58	MICHAL
AA0214	13493	0	0	PS	990207	23:20:19	23:20:28	9	0:00:00	0:00:00	0	AGENT	23:20:27	23:36:01	934	MICHAL
AA0214	13494	56817836	2	PS	990207	23:46:19	23:46:24	5	23:46:24	23:46:51	27	AGENT	23:46:50	23:48:32	102	MICHAL
AA0214	13495	0	0	PS	990208	6:57:42	6:57:52	10	0:00:00	0:00:00	0	AGENT	6:57:51	6:58:40	49	MICHAL
AA0214	13496	0	0	NW	990208	7:41:55	7:42:05	10	0:00:00	0:00:00	0	AGENT	7:42:03	7:42:14	11	MICHAL
AA0214	13497	0	0	PS	990208	8:01:34	8:01:43	9	0:00:00	0:00:00	0	AGENT	8:01:42	8:02:38	56	GILI
AA0214	13498	0	0	PS	990208	8:28:32	8:28:44	12	0:00:00	0:00:00	0	AGENT	8:28:42	8:38:31	589	YITZ
AA0214	13499	24851685	1	PS	990208	8:36:53	8:36:59	6	8:36:59	8:37:33	34	AGENT	8:37:32	8:42:01	269	IDIT
AA0214	13500	0	0	NW	990208	8:48:35	8:48:53	18	0:00:00	0:00:00	0	AGENT	8:48:53	8:51:18	145	MICHAL
AA0214	13501	0	0	NW	990208	9:01:16	9:01:28	12	0:00:00	0:00:00	0	AGENT	9:01:27	9:01:33	6	MICHAL
AA0214	13502	58871369	1	PS	990208	9:13:59	9:14:05	6	9:14:05	9:14:29	24	AGENT	9:14:29	9:17:03	154	YITZ
AA0214	13503	29474020	2	PS	990208	9:25:57	9:26:03	6	9:26:03	9:26:40	37	AGENT	9:26:39	9:27:44	65	KAZAV
AA0214	13504	58638107	2	NE	990208	9:44:36	9:44:42	6	9:44:42	9:45:09	27	AGENT	9:45:08	9:47:23	135	ZOHARI
AA0214	13505	0	0	NW	990208	9:52:56	9:53:06	10	9:53:06	9:57:15	249	AGENT	9:57:15	9:57:56	41	IDIT
AA0214	13506	14129662	2	NE	990208	10:02:44	10:02:50	6	10:02:50	10:08:01	311	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13507	0	0	PS	990208	10:16:52	10:17:01	9	0:00:00	0:00:00	0	AGENT	10:17:00	10:20:06	186	MIKI
AA0214	13508	0	0	PS	990208	10:29:54	10:30:08	14	0:00:00	0:00:00	0	AGENT	10:30:06	10:31:57	111	DORIT
AA0214	13509	59246835	1	PS	990208	10:36:09	10:36:14	5	10:36:14	10:38:45	151	AGENT	10:38:43	10:39:36	53	DORIT
AA0214	13510	0	0	PS	990208	10:48:40	10:48:48	8	0:00:00	0:00:00	0	AGENT	10:48:48	10:51:47	179	IDIT
AA0214	13511	24469355	2	PS	990208	10:56:38	10:56:43	5	10:56:43	10:56:56	13	AGENT	10:56:55	10:58:32	97	MIKI
AA0214	13512	0	0	PS	990208	11:09:51	11:10:02	11	0:00:00	0:00:00	0	AGENT	11:10:01	11:14:26	265	DORIT
AA0214	13513	0	0	PS	990208	11:22:08	11:22:18	10	0:00:00	0:00:00	0	AGENT	11:22:18	11:31:43	565	MIKI
AA0214	13514	50063551	2	PS	990208	11:34:11	11:34:16	5	11:34:16	11:35:48	92	AGENT	11:35:48	11:37:51	123	YITZ
AA0214	13515	0	0	NE	990208	11:48:17	11:48:28	11	0:00:00	0:00:00	0	AGENT	11:48:28	12:03:42	914	GILI
AA0214	13516	56244353	2	PS	990208	12:05:58	12:06:04	6	12:06:04	12:06:14	10	AGENT	12:06:13	12:06:57	44	GELBER
AA0214	13517	0	0	PS	990208	12:18:41	12:18:54	13	0:00:00	0:00:00	0	AGENT	12:18:53	12:19:44	51	IDIT
AA0214	13518	0	0	PS	990208	12:31:07	12:31:16	9	0:00:00	0:00:00	0	AGENT	12:31:15	12:32:02	47	KAZAV
AA0214	13519	0	0	PS	990208	12:43:30	12:43:39	9	0:00:00	0:00:00	0	AGENT	12:43:39	12:45:00	81	DORIT
AA0214	13520	0	0	NW	990208	12:56:33	12:56:47	14	0:00:00	0:00:00	0	AGENT	12:56:45	12:57:01	16	MIKI
AA0214	13521	0	0	NW	990208	13:06:36	13:06:43	7	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13522	58631748	2	PS	990208	17:54:31	17:54:37	6	17:54:37	17:57:44	187	AGENT	17:57:43	18:11:05	802	AVNI
AA0214	13523	0	0	PS	990208	18:09:00	18:10:27	87	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13524	0	0	NW	990208	18:18:49	18:18:58	9	18:18:58	18:19:32	34	AGENT	18:19:31	18:22:06	155	BENSION
AA0214	13525	0	0	NW	990208	18:47:17	18:47:29	12	0:00:00	0:00:00	0	AGENT	18:47:28	18:47:34	6	NO_SERVER
AA0214	13526	0	0	NE	990208	19:02:00	19:02:19	19	0:00:00	0:00:00	0	AGENT	19:02:19	19:02:21	2	ANAT
AA0214	13527	0	0	PS	990208	19:19:34	19:19:43	9	0:00:00	0:00:00	0	AGENT	19:19:42	19:20:25	43	AVNI
AA0214	13528	58704610	2	PS	990208	19:39:40	19:39:46	6	19:39:46	19:41:14	88	AGENT	19:41:14	19:46:41	327	MORIAH
AA0214	13529	0	0	NW	990208	19:59:42	19:59:57	15	0:00:00	0:00:00	0	AGENT	19:59:56	20:01:16	80	AVNI
AA0214	13530	0	0	NW	990208	20:32:25	20:32:44	19	0:00:00	0:00:00	0	AGENT	20:32:43	20:34:03	80	AVNI
AA0214	13531	0	0	PS	990209	8:00:16	8:00:28	12	0:00:00	0:00:00	0	AGENT	8:00:28	8:11:45	677	TOVA
AA0214	13532	0	0	PS	990209	8:29:25	8:29:41	16	0:00:00	0:00:00	0	AGENT	8:29:41	8:32:06	145	TOVA
AA0214	13533	0	0	NW	990209	8:48:53	8:49:07	14	0:00:00	0:00:00	0	AGENT	8:49:07	8:49:51	44	MORIAH
AA0214	13534	0	0	PS	990209	9:02:33	9:02:42	9	0:00:00	0:00:00	0	AGENT	9:02:41	9:05:20	159	IDIT
AA0214	13535	0	0	PS	990209	9:26:56	9:27:29	33	0:00:00	0:00:00	0	AGENT	9:27:28	9:28:13	45	MIKI
AA0214	13536	0	0	PS	990209	9:54:27	9:54:36	9	0:00:00	0:00:00	0	AGENT	9:54:35	9:55:20	45	GILI
AA0214	13537	0	0	NE	990209	10:11:10	10:11:20	10	0:00:00	0:00:00	0	AGENT	10:11:19	10:21:09	590	IDIT
AA0214	13538	24519696	1	PS	990209	10:26:09	10:26:15	6	10:26:15	10:26:33	18	AGENT	10:26:33	10:27:25	52	IDIT
AA0214	13539	0	0	PS	990209	10:43:32	10:43:52	20	0:00:00	0:00:00	0	AGENT	10:43:52	10:46:09	137	AVNI
AA0214	13540	0	0	NE	990209	10:58:09	10:58:20	11	0:00:00	0:00:00	0	AGENT	10:58:20	11:00:36	136	IDIT
AA0214	13541	0	0	NE	990209	11:13:25	11:13:37	12	0:00:00	0:00:00	0	AGENT	11:13:35	11:14:27	52	KAZAV
AA0214	13542	0	0	NW	990209	11:29:28	11:29:42	14	0:00:00	0:00:00	0	AGENT	11:29:41	11:32:08	147	AVNI
AA0214	13543	0	0	PS	990209	11:40:14	11:40:29	15	0:00:00	0:00:00	0	AGENT	11:40:28	11:40:54	26	IDIT
AA0214	13544	0	0	PS	990209	11:50:29	11:50:59	30	0:00:00	0:00:00	0	AGENT	11:50:58	11:52:25	87	TOVA
AA0214	13545	0	0	NE	990209	12:02:20	12:02:32	12	0:00:00	0:00:00	0	AGENT	12:02:31	12:26:02	1411	ELI
AA0214	13546	51440469	2	PS	990209	12:14:31	12:14:37	6	12:14:37	12:15:26	49	AGENT	12:15:24	12:16:50	86	MIKI
AA0214	13547	0	0	NW	990209	12:27:11	12:27:24	13	0:00:00	0:00:00	0	AGENT	12:27:23	12:27:45	22	KAZAV
AA0214	13548	0	0	NW	990209	12:45:59	12:46:12	13	0:00:00	0:00:00	0	AGENT	12:46:11	12:47:04	53	MIKI
AA0214	13549	0	0	NW	990209	13:14:43	13:14:54	11	0:00:00	0:00:00	0	AGENT	13:14:54	13:15:01	7	NO_SERVER
AA0214	13550	0	0	NE	990209	13:33:43	13:33:58	15	0:00:00	0:00:00	0	AGENT	13:33:57	13:34:11	14	ELI
AA0214	13551	0	0	PS	990209	13:48:53	13:49:04	11	0:00:00	0:00:00	0	AGENT	13:49:02	13:49:48	46	YIFAT
AA0214	13552	24309866	2	PS	990209	14:00:49	14:00:55	6	14:00:55	14:01:10	15	AGENT	14:01:10	14:09:38	508	AVIDAN
AA0214	13553	57918849	1	NE	990209	14:11:33	14:11:39	6	14:11:39	14:13:05	86	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13554	53494142	2	PS	990209	14:21:58	14:22:03	5	14:22:03	14:24:09	126	AGENT	14:24:08	14:27:27	199	MIKI
AA0214	13555	0	0	NW	990209	14:33:11	14:33:20	9	14:33:20	14:33:22	2	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13556	0	0	PS	990209	14:42:09	14:42:19	10	0:00:00	0:00:00	0	AGENT	14:42:17	14:54:42	745	YIFAT
AA0214	13557	8962094	2	NE	990209	14:53:56	14:54:01	5	14:54:01	14:59:30	329	AGENT	14:59:29	15:03:16	227	AVNI
AA0214	13558	703074	2	PS	990209	15:11:43	15:11:49	6	15:11:49	15:14:45	176	AGENT	15:14:45	15:16:44	119	MICHAL
AA0214	13559	74780917	2	NE	990209	15:21:21	15:21:27	6	15:21:27	15:22:35	68	AGENT	15:22:35	15:28:20	345	KAZAV
AA0214	13560	0	0	PS	990209	15:31:37	15:31:49	12	0:00:00	0:00:00	0	AGENT	15:31:48	15:34:33	165	KAZAV
AA0214	13561	17671025	1	PS	990209	15:40:29	15:40:34	5	15:40:34	15:43:03	149	AGENT	15:43:03	15:45:01	118	MICHAL
AA0214	13562	0	0	NW	990209	15:55:48	15:55:58	10	15:55:58	15:59:28	210	AGENT	15:59:27	16:03:09	222	AVNI
AA0214	13563	0	0	NW	990209	16:07:02	16:07:12	10	16:07:12	16:09:56	164	AGENT	16:09:55	16:10:53	58	AVIDAN
AA0214	13564	0	0	NW	990209	16:15:53	16:16:02	9	16:16:02	16:16:18	16	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13565	0	0	NW	990209	16:23:40	16:23:49	9	16:23:49	16:28:36	287	AGENT	16:28:35	16:29:36	61	MICHAL
AA0214	13566	0	0	NW	990209	16:33:33	16:33:43	10	16:33:43	16:35:19	96	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13567	0	0	NW	990209	16:41:34	16:41:44	10	16:41:44	16:42:59	75	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13568	22251797	2	PS	990209	16:50:32	16:50:38	6	16:50:38	16:51:19	41	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13569	23993215	2	PS	990209	16:54:57	16:55:03	6	16:55:03	16:55:15	12	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13570	68730225	1	PS	990209	17:00:06	17:00:12	6	17:00:12	17:00:30	18	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13571	0	0	NW	990209	17:10:24	17:10:33	9	17:10:33	17:11:01	28	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13572	0	0	NW	990209	17:18:27	17:18:37	10	17:18:37	17:22:10	213	AGENT	17:22:09	17:22:13	4	MICHAL
AA0214	13573	0	0	NW	990209	17:29:37	17:29:46	9	17:29:46	17:32:38	172	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13574	51440469	2	PS	990209	17:41:59	17:42:05	6	17:42:05	17:42:52	47	AGENT	17:42:45	17:42:54	9	MICHAL
AA0214	13575	0	0	NW	990209	17:50:10	17:50:19	9	17:50:19	17:50:32	13	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13576	0	0	NW	990209	17:58:37	17:58:46	9	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13577	16810459	1	PS	990209	18:04:37	18:04:42	5	18:04:42	18:04:57	15	AGENT	18:04:56	18:06:04	68	AVIDAN
AA0214	13578	33140443	2	PS	990209	18:08:19	18:08:26	7	18:08:26	18:08:33	7	AGENT	18:08:32	18:14:50	378	BENSION
AA0214	13580	0	0	PS	990209	18:14:17	18:14:17	0	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13581	32166746	2	PS	990209	18:20:18	18:20:24	6	18:20:24	18:20:29	5	AGENT	18:20:28	18:21:53	85	ZOHARI
AA0214	13582	0	0	NW	990209	18:31:33	18:31:43	10	18:31:43	18:31:58	15	AGENT	18:31:57	18:32:33	36	YITZ
AA0214	13583	73430027	2	PS	990209	18:43:50	18:43:55	5	18:43:55	18:44:17	22	AGENT	18:44:17	18:58:37	860	BENSION
AA0214	13584	27753987	1	PS	990209	18:57:24	18:57:30	6	18:57:30	18:58:02	32	AGENT	18:58:01	19:12:12	851	DARMON
AA0214	13585	33509118	1	PS	990209	19:17:37	19:17:42	5	19:17:42	19:19:01	79	AGENT	19:19:01	19:19:38	37	BENSION
AA0214	13586	58118068	2	PS	990209	19:36:36	19:36:42	6	19:36:42	19:37:14	32	AGENT	19:37:13	19:41:40	267	DARMON
AA0214	13587	0	0	NW	990209	20:07:00	20:07:13	13	0:00:00	0:00:00	0	AGENT	20:07:12	20:07:43	31	ZOHARI
AA0214	13588	67621961	2	NE	990209	20:20:07	20:20:12	5	20:20:12	20:20:35	23	AGENT	20:20:34	20:24:37	243	DARMON
AA0214	13589	0	0	NW	990209	20:32:20	20:32:29	9	20:32:29	20:32:39	10	AGENT	20:32:38	20:35:37	179	BENSION
AA0214	13590	22358394	2	PS	990209	20:44:53	20:44:58	5	20:44:58	20:47:22	144	AGENT	20:47:22	20:52:14	292	ZOHARI
AA0214	13591	0	0	NE	990209	21:08:18	21:08:31	13	0:00:00	0:00:00	0	AGENT	21:08:30	21:19:53	683	ZOHARI
AA0214	13593	0	0	PS	990209	21:29:01	21:29:01	0	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13594	24442634	2	PS	990209	21:37:51	21:37:57	6	21:37:57	21:40:03	126	AGENT	21:40:02	21:40:46	44	YITZ
AA0214	13595	57448342	2	PS	990209	21:54:52	21:54:58	6	21:54:58	21:55:30	32	AGENT	21:55:30	22:03:03	453	ZOHARI
AA0214	13596	25643123	1	PS	990209	22:23:20	22:23:26	6	22:23:26	22:24:42	76	AGENT	22:24:04	22:25:58	114	ZOHARI
AA0214	13597	10634848	1	NE	990209	22:46:53	22:46:59	6	22:46:59	22:47:47	48	AGENT	22:47:47	22:49:39	112	DARMON
AA0214	13598	0	0	PS	990209	23:12:34	23:12:50	16	0:00:00	0:00:00	0	AGENT	23:12:49	23:13:17	28	BENSION
AA0214	13599	0	0	PS	990209	23:47:55	23:48:09	14	0:00:00	0:00:00	0	AGENT	23:48:08	23:49:28	80	BENSION
AA0214	13600	0	0	PS	990210	6:54:57	6:55:50	53	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13601	314234345	2	PE	990210	7:22:53	7:22:58	5	7:22:58	7:24:27	89	AGENT	7:24:27	7:25:14	47	DORIT
AA0214	13602	57332249	2	PS	990210	7:40:33	7:40:39	6	7:40:39	7:42:04	85	AGENT	7:42:03	7:44:31	148	DORIT
AA0214	13603	57938508	2	PS	990210	7:59:49	7:59:54	5	7:59:54	8:03:31	217	AGENT	8:03:31	8:05:57	146	ZOHARI
AA0214	13604	0	0	NW	990210	8:17:54	8:18:06	12	0:00:00	0:00:00	0	AGENT	8:18:05	8:19:25	80	KAZAV
AA0214	13605	56730062	1	PS	990210	8:29:38	8:29:43	5	8:29:43	8:31:00	77	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13606	0	0	NW	990210	8:37:32	8:37:42	10	8:37:42	8:38:41	59	AGENT	8:38:40	8:39:30	50	IDIT
AA0214	13607	0	0	NW	990210	8:46:31	8:46:40	9	8:46:40	8:52:17	337	AGENT	8:52:16	8:53:23	67	IDIT
AA0214	13608	0	0	NW	990210	8:59:41	8:59:50	9	8:59:50	9:00:45	55	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13609	0	0	NW	990210	9:08:35	9:08:49	14	0:00:00	0:00:00	0	AGENT	9:08:48	9:09:58	70	KAZAV
AA0214	13610	53473757	2	PS	990210	9:20:34	9:20:40	6	9:20:40	9:20:57	17	AGENT	9:20:56	9:23:52	176	DORIT
AA0214	13611	58859752	2	PS	990210	9:33:20	9:33:26	6	9:33:26	9:35:47	141	PHANTOM	9:35:46	9:54:14	1108	NO_SERVER
AA0214	13612	7872609	2	PS	990210	9:44:08	9:44:13	5	9:44:13	9:44:48	35	AGENT	9:44:47	9:45:42	55	DORIT
AA0214	13613	0	0	NE	990210	9:54:38	9:54:48	10	0:00:00	0:00:00	0	AGENT	9:54:47	10:07:08	741	ZOHARI
AA0214	13614	38388948	2	PS	990210	10:00:36	10:00:42	6	10:00:42	10:01:13	31	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13615	72600836	2	PS	990210	10:07:50	10:07:57	7	10:07:57	10:09:44	107	AGENT	10:09:43	10:10:38	55	YIFAT
AA0214	13616	0	0	NE	990210	10:17:05	10:17:17	12	0:00:00	0:00:00	0	AGENT	10:17:15	10:20:35	200	ELI
AA0214	13617	0	0	NW	990210	10:25:40	10:25:50	10	10:25:50	10:30:13	263	AGENT	10:30:12	10:32:02	110	YIFAT
AA0214	13618	0	0	PS	990210	10:37:40	10:37:54	14	0:00:00	0:00:00	0	AGENT	10:37:54	10:42:22	268	YIFAT
AA0214	13619	24935033	2	PS	990210	10:49:03	10:49:09	6	10:49:09	10:51:10	121	AGENT	10:51:09	10:51:52	43	IDIT
AA0214	13620	59246835	1	PS	990210	10:57:36	10:57:41	5	10:57:41	10:58:09	28	AGENT	10:58:08	10:59:15	67	YITZ
AA0214	13621	52120771	1	PS	990210	11:07:22	11:07:28	6	11:07:28	11:09:32	124	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13623	0	0	PS	990210	11:17:23	11:17:23	0	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13624	40119059	1	PS	990210	11:25:40	11:25:46	6	11:25:46	11:26:55	69	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13625	53512091	1	PS	990210	11:38:51	11:38:57	6	11:38:57	11:42:12	195	AGENT	11:42:11	11:43:26	75	YITZ
AA0214	13626	0	0	NW	990210	11:48:15	11:48:24	9	11:48:24	11:50:36	132	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13627	27103993	1	PS	990210	11:59:10	11:59:16	6	11:59:16	12:00:15	59	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13628	58704610	2	PS	990210	12:09:31	12:09:37	6	12:09:37	12:10:20	43	AGENT	12:10:19	12:12:09	110	IDIT
AA0214	13629	51277036	2	PS	990210	12:20:08	12:20:14	6	12:20:14	12:21:37	83	AGENT	12:21:37	12:23:04	87	YIFAT
AA0214	13630	50305747	2	PS	990210	12:32:29	12:32:35	6	12:32:35	12:33:36	61	AGENT	12:33:36	12:35:01	85	STEREN
AA0214	13631	33235961	1	PS	990210	12:41:44	12:41:49	5	12:41:49	12:44:24	155	PHANTOM	12:44:23	12:46:38	135	NO_SERVER
AA0214	13632	0	0	NW	990210	12:56:52	12:57:02	10	12:57:02	12:57:55	53	AGENT	12:57:55	12:58:11	16	YIFAT
AA0214	13633	0	0	NW	990210	13:07:41	13:07:51	10	13:07:51	13:12:26	275	AGENT	13:12:24	13:12:32	8	YIFAT
AA0214	13635	0	0	PS	990210	13:23:17	13:23:17	0	0:00:00	0:00:00	0	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13636	56398498	2	PS	990210	13:36:14	13:36:36	22	13:36:36	13:36:48	12	AGENT	13:36:48	13:37:40	52	NAAMA
AA0214	13637	24975104	1	PS	990210	13:47:51	13:47:56	5	13:47:56	13:49:04	68	AGENT	13:49:03	13:50:22	79	STEREN
AA0214	13638	0	0	NW	990210	14:02:42	14:03:00	18	0:00:00	0:00:00	0	AGENT	14:02:59	14:03:49	50	NAAMA
AA0214	13639	0	0	NW	990210	14:15:55	14:16:10	15	0:00:00	0:00:00	0	AGENT	14:16:08	14:16:09	1	TOVA
AA0214	13640	0	0	PS	990210	14:26:13	14:26:21	8	0:00:00	0:00:00	0	AGENT	14:26:20	14:28:12	112	IDIT
AA0214	13641	0	0	NW	990210	14:42:06	14:42:24	18	0:00:00	0:00:00	0	AGENT	14:42:23	14:45:37	194	YITZ
AA0214	13642	0	0	NW	990210	14:57:20	14:57:35	15	0:00:00	0:00:00	0	AGENT	14:57:34	14:57:35	1	TOVA
AA0214	13643	0	0	PS	990210	15:05:46	15:06:01	15	0:00:00	0:00:00	0	AGENT	15:06:00	15:09:32	212	ANAT
AA0214	13644	0	0	PS	990210	15:14:46	15:14:55	9	0:00:00	0:00:00	0	AGENT	15:14:54	15:17:35	161	YITZ
AA0214	13645	0	0	NW	990210	15:24:06	15:24:15	9	15:24:15	15:26:53	158	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13646	0	0	NW	990210	15:35:35	15:35:44	9	15:35:44	15:36:56	72	HANG	0:00:00	0:00:00	0	NO_SERVER
AA0214	13647	0	0	PS	990210	15:46:07	15:46:17	10	0:00:00	0:00:00	0	AGENT	15:46:17	15:46:21	4	TOVA
AA0214	13648	0	0	PS	990210	15:58:06	15:58:19	13	0:00:00	0:00:00	0	AGENT	15:58:17	15:59:00	43	ANAT
AA0214	13649	0	0	PS	990210	16:06:44	16:07:04	20	0:00:00	0:00:00	0	AGENT	16:07:03	16:07:51	48	MIKI
AA0214	13650	0	0	PS	990210	16:14:57	16:15:07	10	0:00:00	0:00:00	0	AGENT	16:15:07	16:16:12	65	TOVA
AA0214	13651	0	0	NW	990210	16:28:36	16:28:50	14	0:00:00	0:00:00	0	AGENT	16:28:49	16:31:47	178	MICHAL
AA0214	13652	0	0	PS	990210	16:38:21	16:38:30	9	0:00:00	0:00:00	0	AGENT	16:38:30	16:40:36	126	TOVA
AA0214	13653	0	0	PS	990210	16:51:20	16:51:29	9	0:00:00	0:00:00	0	AGENT	16:51:28	16:55:51	263	MICHAL
AA0214	13654	54613724	2	NE	990210	17:05:30	17:05:36	6	17:05:36	17:05:40	4	AGENT	17:05:39	17:06:30	51	MORIAH
AA0214	13655	0	0	PS	990210	17:21:55	17:22:08	13	0:00:00	0:00:00	0	AGENT	17:22:07	17:24:21	134	NAAMA
AA0214	13656	24358202	2	PS	990210	17:38:05	17:38:10	5	17:38:10	17:38:39	29	AGENT	17:38:39	17:40:32	113	MICHAL
AA0214	13657	0	0	PS	990210	17:49:55	17:50:09	14	0:00:00	0:00:00	0	AGENT	17:50:03	17:50:50	47	MICHAL
